order_id,order_date,ship_date,customer_id,product_id,quantity,sales,discount,profit,product_name,category,sub_category,unit_cost,list_price,customer_name,segment,region,city,shipping_days,month,year,high_value_order
NM202401491783,2024-01-28,2024-02-03,CU0080,PR524,6,405.65,0.2,10.01,Sketch Pad,Office Supplies,Art,65.94,84.51,Drew Bell,Corporate,South,Atlanta,6,January,2024,No
NM202401960084,2024-01-26,2024-01-27,CU0228,PR503,6,789.94,0.15,201.4,iView 11,Technology,Phones,98.09,154.89,Taylor Ray,Corporate,West,Los Angeles,1,January,2024,No
NM202401566371,2024-01-11,2024-01-16,CU0204,PR511,7,706.92,0.15,268.23,Mesh Chair,Furniture,Chairs,62.67,118.81,Morgan Bell,Home Office,Central,Dallas,5,January,2024,No
NM202401227646,2024-01-14,2024-01-18,CU0175,PR515,4,1831.39,0.2,564.27,Corner Case,Furniture,Bookcases,316.78,572.31,Riley Fox,Consumer,Central,Dallas,4,January,2024,Yes
NM202401869577,2024-01-22,2024-01-29,CU0229,PR517,5,309.54,0.3,70.24,Poly Binder,Office Supplies,Binders,47.86,88.44,Drew Bell,Corporate,Central,Chicago,7,January,2024,No
NM202401583669,2024-01-14,2024-01-19,CU0104,PR516,8,65.55,0.15,26.51,Ring Binder,Office Supplies,Binders,4.88,9.64,Riley Wood,Home Office,East,New York,5,January,2024,No
NM202401181765,2024-01-12,2024-01-17,CU0087,PR507,1,29.88,0.3,10.03,LaserJet 100,Technology,Machines,19.85,42.69,Sam Roy,Corporate,South,Miami,5,January,2024,No
NM202401926119,2024-01-23,2024-01-25,CU0040,PR507,6,179.3,0.3,60.2,LaserJet 100,Technology,Machines,19.85,42.69,Casey Hunt,Consumer,West,Los Angeles,2,January,2024,No
NM202401677112,2024-01-11,2024-01-11,CU0154,PR504,5,3639.6,0.0,1506.65,USB Hub,Technology,Accessories,426.59,727.92,Sam Lee,Consumer,South,Miami,0,January,2024,Yes
NM202401612886,2024-01-03,2024-01-09,CU0008,PR520,2,19.8,0.0,9.38,Sticky Notes,Office Supplies,Paper,5.21,9.9,Riley Dean,Consumer,South,Atlanta,6,January,2024,No
NM202401384823,2024-01-30,2024-01-30,CU0057,PR502,1,190.32,0.4,27.88,Pixel Mini,Technology,Phones,162.44,317.2,Casey Lee,Corporate,Central,Dallas,0,January,2024,No
NM202401135071,2024-01-08,2024-01-08,CU0148,PR516,7,67.48,0.0,0.0,Ring Binder,Office Supplies,Binders,4.88,9.64,Alex Shah,Corporate,South,Atlanta,0,January,2024,No
NM202401137366,2024-01-04,2024-01-05,CU0006,PR515,6,2747.09,0.2,846.41,Corner Case,Furniture,Bookcases,316.78,572.31,Alex Dean,Consumer,South,Atlanta,1,January,2024,Yes
NM202401407068,2024-01-26,2024-02-01,CU0129,PR514,5,1059.88,0.2,259.73,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Quinn Roy,Home Office,South,Atlanta,6,January,2024,Yes
NM202401316913,2024-01-28,2024-01-31,CU0041,PR516,1,8.68,0.1,3.8,Ring Binder,Office Supplies,Binders,4.88,9.64,Sam Dean,Corporate,South,Miami,3,January,2024,No
NM202401194882,2024-01-26,2024-01-28,CU0048,PR512,4,2230.24,0.2,200.0,Standing Desk,Furniture,Tables,507.56,696.95,Alex Dean,Corporate,West,Los Angeles,2,January,2024,Yes
NM202401570223,2024-01-25,2024-01-26,CU0148,PR503,8,1239.12,0.0,454.4,iView 11,Technology,Phones,98.09,154.89,Alex Shah,Corporate,South,Atlanta,1,January,2024,Yes
NM202401345483,2024-01-12,2024-01-14,CU0172,PR524,1,67.61,0.2,1.67,Sketch Pad,Office Supplies,Art,65.94,84.51,Casey Lee,Home Office,Central,Chicago,2,January,2024,No
NM202401488868,2024-01-18,2024-01-25,CU0053,PR504,3,2183.76,0.0,903.99,USB Hub,Technology,Accessories,426.59,727.92,Alex Lee,Corporate,East,New York,7,January,2024,Yes
NM202401533019,2024-01-19,2024-01-24,CU0082,PR520,3,25.25,0.15,9.62,Sticky Notes,Office Supplies,Paper,5.21,9.9,Casey Ray,Consumer,East,New York,5,January,2024,No
NM202401541737,2024-01-21,2024-01-25,CU0194,PR507,7,298.83,0.0,159.88,LaserJet 100,Technology,Machines,19.85,42.69,Casey Bell,Consumer,West,Seattle,4,January,2024,No
NM202401350490,2024-01-25,2024-02-01,CU0227,PR509,4,2649.88,0.0,1305.04,Shredder S,Technology,Machines,336.21,662.47,Jamie Cruz,Corporate,West,Los Angeles,7,January,2024,Yes
NM202401365973,2024-01-17,2024-01-21,CU0005,PR520,1,9.9,0.0,4.69,Sticky Notes,Office Supplies,Paper,5.21,9.9,Jamie Fox,Home Office,East,New York,4,January,2024,No
NM202401382718,2024-01-30,2024-01-31,CU0175,PR509,7,4637.29,0.0,2283.82,Shredder S,Technology,Machines,336.21,662.47,Riley Fox,Consumer,Central,Dallas,1,January,2024,Yes
NM202401714411,2024-01-24,2024-01-31,CU0225,PR501,6,5616.32,0.1,1335.86,Galaxy S,Technology,Phones,713.41,1040.06,Sam Dean,Consumer,West,Los Angeles,7,January,2024,Yes
NM202401840371,2024-01-15,2024-01-19,CU0023,PR514,6,1351.35,0.15,391.17,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Taylor Hunt,Corporate,Central,Chicago,4,January,2024,Yes
NM202401541479,2024-01-03,2024-01-07,CU0131,PR524,5,359.17,0.15,29.47,Sketch Pad,Office Supplies,Art,65.94,84.51,Riley Lee,Consumer,Central,Chicago,4,January,2024,No
NM202401538983,2024-01-03,2024-01-03,CU0002,PR512,4,2787.8,0.0,757.56,Standing Desk,Furniture,Tables,507.56,696.95,Alex Lee,Consumer,West,Seattle,0,January,2024,Yes
NM202401514838,2024-01-07,2024-01-08,CU0048,PR501,8,7072.41,0.15,1365.13,Galaxy S,Technology,Phones,713.41,1040.06,Alex Dean,Corporate,West,Los Angeles,1,January,2024,Yes
NM202401760369,2024-01-20,2024-01-26,CU0158,PR516,6,57.84,0.0,28.56,Ring Binder,Office Supplies,Binders,4.88,9.64,Jordan Hunt,Home Office,South,Atlanta,6,January,2024,No
NM202401570762,2024-01-08,2024-01-09,CU0063,PR511,4,475.24,0.0,224.56,Mesh Chair,Furniture,Chairs,62.67,118.81,Alex Lee,Consumer,Central,Chicago,1,January,2024,No
NM202401353956,2024-01-31,2024-02-07,CU0064,PR506,3,1961.4,0.0,976.56,Keyboard X,Technology,Accessories,328.28,653.8,Riley Roy,Home Office,West,Los Angeles,7,January,2024,Yes
NM202401441302,2024-01-14,2024-01-16,CU0081,PR511,7,831.67,0.0,392.98,Mesh Chair,Furniture,Chairs,62.67,118.81,Alex Roy,Corporate,East,New York,2,January,2024,No
NM202401404545,2024-01-17,2024-01-20,CU0035,PR508,2,367.12,0.2,0.0,InkFlow 20,Technology,Machines,118.24,229.45,Riley Cruz,Corporate,Central,Dallas,3,January,2024,No
NM202401523982,2024-01-25,2024-01-31,CU0163,PR506,3,1667.19,0.15,682.35,Keyboard X,Technology,Accessories,328.28,653.8,Drew Wood,Corporate,Central,Dallas,6,January,2024,Yes
NM202401304973,2024-01-23,2024-01-23,CU0076,PR521,5,224.1,0.1,34.2,Storage Box,Office Supplies,Storage,37.98,49.8,Jordan Lee,Corporate,Central,Dallas,0,January,2024,No
NM202401230396,2024-01-01,2024-01-07,CU0173,PR522,6,200.11,0.2,67.99,File Cabinet,Office Supplies,Storage,22.02,41.69,Taylor Cruz,Corporate,West,Seattle,6,January,2024,No
NM202401541419,2024-01-26,2024-01-31,CU0040,PR505,7,1155.73,0.15,368.09,BT Mouse,Technology,Accessories,112.52,194.24,Casey Hunt,Consumer,West,Los Angeles,5,January,2024,Yes
NM202401134853,2024-01-24,2024-01-24,CU0228,PR523,7,357.21,0.0,86.66,Marker Set,Office Supplies,Art,38.65,51.03,Taylor Ray,Corporate,West,Los Angeles,0,January,2024,No
NM202401598293,2024-01-16,2024-01-18,CU0139,PR517,8,601.39,0.15,218.51,Poly Binder,Office Supplies,Binders,47.86,88.44,Jamie Ray,Corporate,West,Los Angeles,2,January,2024,No
NM202401720165,2024-01-05,2024-01-06,CU0223,PR506,3,1372.98,0.3,388.14,Keyboard X,Technology,Accessories,328.28,653.8,Drew Dean,Consumer,Central,Dallas,1,January,2024,Yes
NM202401481461,2024-01-18,2024-01-20,CU0211,PR514,2,450.45,0.15,130.39,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Jamie Cruz,Consumer,Central,Chicago,2,January,2024,No
NM202401632365,2024-01-30,2024-02-02,CU0204,PR503,6,650.54,0.3,62.0,iView 11,Technology,Phones,98.09,154.89,Morgan Bell,Home Office,Central,Dallas,3,January,2024,No
NM202401331984,2024-01-25,2024-01-28,CU0228,PR504,3,1528.63,0.3,248.86,USB Hub,Technology,Accessories,426.59,727.92,Taylor Ray,Corporate,West,Los Angeles,3,January,2024,Yes
NM202401857124,2024-01-16,2024-01-23,CU0100,PR510,4,970.56,0.0,303.32,Task Chair,Furniture,Chairs,166.81,242.64,Alex Hunt,Corporate,Central,Dallas,7,January,2024,No
NM202401247182,2024-01-05,2024-01-11,CU0027,PR521,4,119.52,0.4,-32.4,Storage Box,Office Supplies,Storage,37.98,49.8,Jamie Shah,Consumer,East,New York,6,January,2024,No
NM202401451588,2024-01-16,2024-01-21,CU0122,PR502,5,1586.0,0.0,773.8,Pixel Mini,Technology,Phones,162.44,317.2,Casey Ray,Home Office,East,Boston,5,January,2024,Yes
NM202401542941,2024-01-08,2024-01-13,CU0185,PR501,4,4160.24,0.0,1306.6,Galaxy S,Technology,Phones,713.41,1040.06,Sam Shah,Consumer,East,New York,5,January,2024,Yes
NM202401957465,2024-01-10,2024-01-13,CU0151,PR509,3,1788.67,0.1,780.04,Shredder S,Technology,Machines,336.21,662.47,Jamie Dean,Home Office,Central,Chicago,3,January,2024,Yes
NM202401433902,2024-01-14,2024-01-17,CU0152,PR505,6,815.81,0.3,140.69,BT Mouse,Technology,Accessories,112.52,194.24,Alex Hunt,Corporate,East,Boston,3,January,2024,No
NM202401914103,2024-01-07,2024-01-08,CU0056,PR504,8,3494.02,0.4,81.3,USB Hub,Technology,Accessories,426.59,727.92,Jordan Wood,Corporate,East,New York,1,January,2024,Yes
NM202401943212,2024-01-08,2024-01-14,CU0075,PR505,1,155.39,0.2,42.87,BT Mouse,Technology,Accessories,112.52,194.24,Casey Dean,Consumer,West,Seattle,6,January,2024,No
NM202401574742,2024-01-26,2024-02-02,CU0174,PR522,8,266.82,0.2,0.0,File Cabinet,Office Supplies,Storage,22.02,41.69,Sam Lee,Corporate,East,New York,7,January,2024,No
NM202401995222,2024-01-05,2024-01-07,CU0094,PR511,1,95.05,0.2,32.38,Mesh Chair,Furniture,Chairs,62.67,118.81,Casey Roy,Consumer,East,Boston,2,January,2024,No
NM202401594352,2024-01-07,2024-01-08,CU0134,PR504,6,4367.52,0.0,1807.98,USB Hub,Technology,Accessories,426.59,727.92,Morgan Fox,Home Office,Central,Chicago,1,January,2024,Yes
NM202401861068,2024-01-26,2024-01-31,CU0065,PR504,6,4367.52,0.0,1807.98,USB Hub,Technology,Accessories,426.59,727.92,Quinn Dean,Corporate,South,Atlanta,5,January,2024,Yes
NM202401893970,2024-01-29,2024-02-05,CU0090,PR511,7,665.34,0.2,226.65,Mesh Chair,Furniture,Chairs,62.67,118.81,Riley Bell,Consumer,South,Miami,7,January,2024,No
NM202401503953,2024-01-08,2024-01-14,CU0138,PR511,7,499.0,0.4,60.31,Mesh Chair,Furniture,Chairs,62.67,118.81,Casey Dean,Home Office,South,Atlanta,6,January,2024,No
NM202401619606,2024-01-05,2024-01-11,CU0108,PR520,8,79.2,0.0,37.52,Sticky Notes,Office Supplies,Paper,5.21,9.9,Sam Dean,Consumer,East,New York,6,January,2024,No
NM202401228455,2024-01-16,2024-01-23,CU0182,PR511,4,285.14,0.4,34.46,Mesh Chair,Furniture,Chairs,62.67,118.81,Taylor Fox,Consumer,East,Boston,7,January,2024,No
NM202401319565,2024-01-29,2024-02-02,CU0108,PR506,7,3890.11,0.15,1592.15,Keyboard X,Technology,Accessories,328.28,653.8,Sam Dean,Consumer,East,New York,4,January,2024,Yes
NM202401301277,2024-01-21,2024-01-27,CU0043,PR514,7,1669.31,0.1,549.1,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Drew Ray,Corporate,South,Miami,6,January,2024,Yes
NM202401482175,2024-01-17,2024-01-19,CU0033,PR522,1,33.35,0.2,11.33,File Cabinet,Office Supplies,Storage,22.02,41.69,Drew Cruz,Consumer,South,Miami,2,January,2024,No
NM202401687656,2024-01-30,2024-02-04,CU0227,PR521,8,338.64,0.15,34.8,Storage Box,Office Supplies,Storage,37.98,49.8,Jamie Cruz,Corporate,West,Los Angeles,5,January,2024,No
NM202401505091,2024-01-08,2024-01-12,CU0029,PR520,8,47.52,0.4,5.84,Sticky Notes,Office Supplies,Paper,5.21,9.9,Casey Hunt,Home Office,West,Los Angeles,4,January,2024,No
NM202401734789,2024-01-04,2024-01-05,CU0096,PR524,7,591.57,0.0,129.99,Sketch Pad,Office Supplies,Art,65.94,84.51,Riley Fox,Home Office,East,Boston,1,January,2024,No
NM202401384485,2024-01-31,2024-02-06,CU0130,PR505,2,388.48,0.0,163.44,BT Mouse,Technology,Accessories,112.52,194.24,Jordan Fox,Home Office,Central,Chicago,6,January,2024,No
NM202401735888,2024-01-16,2024-01-17,CU0038,PR504,4,1747.01,0.4,40.65,USB Hub,Technology,Accessories,426.59,727.92,Casey Dean,Consumer,South,Miami,1,January,2024,Yes
NM202401631781,2024-01-29,2024-01-30,CU0167,PR502,8,2283.84,0.0,984.32,Pixel Mini,Technology,Phones,162.44,317.2,Quinn Cruz,Consumer,South,Miami,1,January,2024,Yes
NM202401334646,2024-01-24,2024-01-26,CU0026,PR522,7,175.1,0.4,20.96,File Cabinet,Office Supplies,Storage,22.02,41.69,Casey Roy,Consumer,South,Atlanta,2,January,2024,No
NM202401413792,2024-01-24,2024-01-27,CU0144,PR518,8,432.96,0.2,160.96,Copy Paper,Office Supplies,Paper,34.0,67.65,Morgan Cruz,Consumer,West,Seattle,3,January,2024,No
NM202401513975,2024-01-19,2024-01-21,CU0073,PR524,1,59.16,0.3,-6.78,Sketch Pad,Office Supplies,Art,65.94,84.51,Jordan Wood,Home Office,West,Los Angeles,2,January,2024,No
NM202401689663,2024-01-09,2024-01-16,CU0093,PR505,2,388.48,0.0,163.44,BT Mouse,Technology,Accessories,112.52,194.24,Taylor Bell,Consumer,East,New York,7,January,2024,No
NM202401404735,2024-01-12,2024-01-12,CU0187,PR520,6,53.46,0.0,22.2,Sticky Notes,Office Supplies,Paper,5.21,9.9,Taylor Bell,Home Office,East,Boston,0,January,2024,No
NM202401241541,2024-01-26,2024-01-31,CU0054,PR519,7,67.0,0.15,16.67,Cardstock,Office Supplies,Paper,7.19,11.26,Casey Ray,Corporate,South,Miami,5,January,2024,No
NM202401750393,2024-01-18,2024-01-18,CU0219,PR519,1,11.26,0.0,4.07,Cardstock,Office Supplies,Paper,7.19,11.26,Sam Fox,Consumer,West,Los Angeles,0,January,2024,No
NM202401210235,2024-01-06,2024-01-12,CU0089,PR512,2,1393.9,0.0,378.78,Standing Desk,Furniture,Tables,507.56,696.95,Drew Roy,Consumer,West,Los Angeles,6,January,2024,Yes
NM202401485622,2024-01-31,2024-02-06,CU0205,PR504,8,4949.86,0.15,1537.14,USB Hub,Technology,Accessories,426.59,727.92,Jordan Lee,Consumer,Central,Dallas,6,January,2024,Yes
NM202401863217,2024-01-06,2024-01-08,CU0157,PR524,6,507.06,0.0,111.42,Sketch Pad,Office Supplies,Art,65.94,84.51,Sam Ray,Corporate,South,Atlanta,2,January,2024,No
NM202401106526,2024-01-28,2024-02-01,CU0081,PR520,5,29.7,0.4,3.65,Sticky Notes,Office Supplies,Paper,5.21,9.9,Alex Roy,Corporate,East,New York,4,January,2024,No
NM202401523586,2024-01-30,2024-01-30,CU0102,PR501,8,4992.29,0.4,-714.99,Galaxy S,Technology,Phones,713.41,1040.06,Riley Dean,Consumer,West,Los Angeles,0,January,2024,Yes
NM202401924220,2024-01-12,2024-01-14,CU0029,PR514,1,238.47,0.1,78.44,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Casey Hunt,Home Office,West,Los Angeles,2,January,2024,No
NM202401525598,2024-01-13,2024-01-18,CU0104,PR506,6,3530.52,0.1,1560.84,Keyboard X,Technology,Accessories,328.28,653.8,Riley Wood,Home Office,East,New York,5,January,2024,Yes
NM202401541165,2024-01-08,2024-01-12,CU0070,PR516,1,9.64,0.0,4.76,Ring Binder,Office Supplies,Binders,4.88,9.64,Casey Wood,Consumer,Central,Dallas,4,January,2024,No
NM202401546778,2024-01-01,2024-01-03,CU0126,PR519,6,47.29,0.3,4.15,Cardstock,Office Supplies,Paper,7.19,11.26,Quinn Cruz,Consumer,South,Atlanta,2,January,2024,No
NM202401852394,2024-01-23,2024-01-28,CU0128,PR521,7,348.6,0.0,82.74,Storage Box,Office Supplies,Storage,37.98,49.8,Jordan Shah,Home Office,East,New York,5,January,2024,No
NM202401721820,2024-01-20,2024-01-27,CU0069,PR518,7,426.2,0.1,188.2,Copy Paper,Office Supplies,Paper,34.0,67.65,Alex Shah,Consumer,East,New York,7,January,2024,No
NM202401642893,2024-01-01,2024-01-04,CU0072,PR518,5,304.43,0.1,134.43,Copy Paper,Office Supplies,Paper,34.0,67.65,Jordan Fox,Consumer,South,Atlanta,3,January,2024,No
NM202401160544,2024-01-04,2024-01-08,CU0118,PR501,1,1040.06,0.0,326.65,Galaxy S,Technology,Phones,713.41,1040.06,Alex Lee,Consumer,South,Miami,4,January,2024,Yes
NM202401657590,2024-01-31,2024-02-01,CU0138,PR513,4,914.54,0.1,130.42,Meeting Table,Furniture,Tables,196.03,254.04,Casey Dean,Home Office,South,Atlanta,1,January,2024,No
NM202401768164,2024-01-16,2024-01-20,CU0039,PR515,5,2861.55,0.0,1277.65,Corner Case,Furniture,Bookcases,316.78,572.31,Quinn Roy,Consumer,East,Boston,4,January,2024,Yes
NM202401502455,2024-01-07,2024-01-14,CU0054,PR514,3,635.93,0.2,155.84,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Casey Ray,Corporate,South,Miami,7,January,2024,No
NM202401488055,2024-01-13,2024-01-16,CU0134,PR520,2,19.8,0.0,9.38,Sticky Notes,Office Supplies,Paper,5.21,9.9,Morgan Fox,Home Office,Central,Chicago,3,January,2024,No
NM202401863342,2024-01-26,2024-01-31,CU0214,PR515,5,1716.93,0.4,133.03,Corner Case,Furniture,Bookcases,316.78,572.31,Quinn Dean,Home Office,Central,Chicago,5,January,2024,Yes
NM202401343869,2024-01-25,2024-01-28,CU0151,PR501,4,2496.14,0.4,-357.5,Galaxy S,Technology,Phones,713.41,1040.06,Jamie Dean,Home Office,Central,Chicago,3,January,2024,Yes
NM202401662621,2024-01-15,2024-01-16,CU0158,PR501,3,3120.18,0.0,979.95,Galaxy S,Technology,Phones,713.41,1040.06,Jordan Hunt,Home Office,South,Atlanta,1,January,2024,Yes
NM202401738566,2024-01-14,2024-01-21,CU0024,PR516,5,38.56,0.2,14.16,Ring Binder,Office Supplies,Binders,4.88,9.64,Quinn Roy,Corporate,East,New York,7,January,2024,No
NM202401483012,2024-01-29,2024-01-29,CU0152,PR522,3,112.56,0.1,46.5,File Cabinet,Office Supplies,Storage,22.02,41.69,Alex Hunt,Corporate,East,Boston,0,January,2024,No
NM202401583344,2024-01-16,2024-01-21,CU0091,PR524,2,169.02,0.0,37.14,Sketch Pad,Office Supplies,Art,65.94,84.51,Alex Ray,Home Office,West,Seattle,5,January,2024,No
NM202401189573,2024-01-30,2024-02-01,CU0199,PR507,3,108.86,0.15,49.31,LaserJet 100,Technology,Machines,19.85,42.69,Riley Shah,Home Office,Central,Dallas,2,January,2024,No
NM202401661764,2024-01-07,2024-01-10,CU0039,PR515,5,2575.39,0.1,991.5,Corner Case,Furniture,Bookcases,316.78,572.31,Quinn Roy,Consumer,East,Boston,3,January,2024,Yes
NM202401278155,2024-01-12,2024-01-12,CU0097,PR505,3,407.9,0.3,70.34,BT Mouse,Technology,Accessories,112.52,194.24,Alex Bell,Corporate,Central,Dallas,0,January,2024,No
NM202401851486,2024-01-29,2024-02-05,CU0009,PR503,2,278.8,0.0,0.0,iView 11,Technology,Phones,98.09,154.89,Casey Cruz,Corporate,West,Los Angeles,7,January,2024,No
NM202401423542,2024-01-15,2024-01-21,CU0013,PR514,8,2119.76,0.0,839.52,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Jamie Cruz,Consumer,Central,Dallas,6,January,2024,Yes
NM202401406490,2024-01-19,2024-01-25,CU0161,PR506,7,4118.94,0.1,1820.98,Keyboard X,Technology,Accessories,328.28,653.8,Riley Hunt,Corporate,Central,Chicago,6,January,2024,Yes
NM202401765528,2024-01-18,2024-01-25,CU0034,PR509,7,4173.56,0.1,1820.09,Shredder S,Technology,Machines,336.21,662.47,Quinn Bell,Corporate,East,New York,7,January,2024,Yes
NM202401551887,2024-01-09,2024-01-15,CU0192,PR520,5,44.55,0.1,18.5,Sticky Notes,Office Supplies,Paper,5.21,9.9,Jamie Fox,Home Office,Central,Dallas,6,January,2024,No
NM202401667330,2024-01-31,2024-02-06,CU0136,PR505,7,1359.68,0.0,572.04,BT Mouse,Technology,Accessories,112.52,194.24,Alex Dean,Consumer,Central,Chicago,6,January,2024,Yes
NM202401460934,2024-01-20,2024-01-22,CU0213,PR518,8,378.84,0.3,106.84,Copy Paper,Office Supplies,Paper,34.0,67.65,Drew Wood,Consumer,South,Atlanta,2,January,2024,No
NM202401987414,2024-01-10,2024-01-13,CU0230,PR520,4,31.68,0.2,10.84,Sticky Notes,Office Supplies,Paper,5.21,9.9,Riley Hunt,Consumer,Central,Dallas,3,January,2024,No
NM202401364931,2024-01-26,2024-01-30,CU0119,PR522,3,125.07,0.0,59.01,File Cabinet,Office Supplies,Storage,22.02,41.69,Sam Fox,Consumer,West,Seattle,4,January,2024,No
NM202401278106,2024-01-29,2024-02-05,CU0047,PR514,1,238.47,0.1,78.44,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Morgan Shah,Consumer,East,Boston,7,January,2024,No
NM202401314175,2024-01-16,2024-01-18,CU0186,PR504,5,3639.6,0.0,1506.65,USB Hub,Technology,Accessories,426.59,727.92,Taylor Dean,Consumer,East,New York,2,January,2024,Yes
NM202401779976,2024-01-16,2024-01-16,CU0198,PR502,4,1141.92,0.1,492.16,Pixel Mini,Technology,Phones,162.44,317.2,Morgan Hunt,Corporate,East,Boston,0,January,2024,Yes
NM202401179150,2024-01-02,2024-01-09,CU0027,PR508,7,1606.15,0.0,778.47,InkFlow 20,Technology,Machines,118.24,229.45,Jamie Shah,Consumer,East,New York,7,January,2024,Yes
NM202401919794,2024-01-30,2024-01-30,CU0098,PR524,2,118.31,0.3,-13.57,Sketch Pad,Office Supplies,Art,65.94,84.51,Sam Cruz,Home Office,Central,Dallas,0,January,2024,No
NM202401401568,2024-01-27,2024-02-03,CU0199,PR524,1,84.51,0.0,18.57,Sketch Pad,Office Supplies,Art,65.94,84.51,Riley Shah,Home Office,Central,Dallas,7,January,2024,No
NM202401245145,2024-01-01,2024-01-01,CU0063,PR517,2,150.35,0.15,54.63,Poly Binder,Office Supplies,Binders,47.86,88.44,Alex Lee,Consumer,Central,Chicago,0,January,2024,No
NM202401624342,2024-01-31,2024-02-01,CU0058,PR524,2,152.12,0.1,20.24,Sketch Pad,Office Supplies,Art,65.94,84.51,Morgan Dean,Corporate,East,New York,1,January,2024,No
NM202401261814,2024-01-07,2024-01-11,CU0087,PR515,1,486.46,0.15,169.68,Corner Case,Furniture,Bookcases,316.78,572.31,Sam Roy,Corporate,South,Miami,4,January,2024,No
NM202401143064,2024-01-09,2024-01-13,CU0177,PR519,1,7.88,0.3,0.69,Cardstock,Office Supplies,Paper,7.19,11.26,Taylor Lee,Corporate,West,Los Angeles,4,January,2024,No
NM202401353127,2024-01-01,2024-01-02,CU0089,PR518,8,541.2,0.0,269.2,Copy Paper,Office Supplies,Paper,34.0,67.65,Drew Roy,Consumer,West,Los Angeles,1,January,2024,No
NM202401942553,2024-01-24,2024-01-24,CU0153,PR523,4,204.12,0.0,49.52,Marker Set,Office Supplies,Art,38.65,51.03,Casey Wood,Consumer,South,Miami,0,January,2024,No
NM202401328673,2024-01-20,2024-01-20,CU0060,PR510,3,291.17,0.6,-209.26,Task Chair,Furniture,Chairs,166.81,242.64,Quinn Dean,Consumer,South,Miami,0,January,2024,No
NM202401893695,2024-01-26,2024-02-02,CU0235,PR509,2,1059.95,0.2,387.53,Shredder S,Technology,Machines,336.21,662.47,Sam Roy,Consumer,East,New York,7,January,2024,Yes
NM202401945990,2024-01-31,2024-02-05,CU0185,PR503,5,619.56,0.2,129.11,iView 11,Technology,Phones,98.09,154.89,Sam Shah,Consumer,East,New York,5,January,2024,No
NM202401925711,2024-01-29,2024-01-29,CU0143,PR501,6,6240.36,0.0,1959.9,Galaxy S,Technology,Phones,713.41,1040.06,Riley Ray,Corporate,South,Atlanta,0,January,2024,Yes
NM202401437137,2024-01-04,2024-01-06,CU0147,PR516,3,24.58,0.15,9.94,Ring Binder,Office Supplies,Binders,4.88,9.64,Quinn Wood,Corporate,West,Seattle,2,January,2024,No
NM202401330076,2024-01-10,2024-01-17,CU0015,PR502,4,888.16,0.3,238.4,Pixel Mini,Technology,Phones,162.44,317.2,Sam Wood,Consumer,East,New York,7,January,2024,No
